kicker_name,kick_distance,kicking_team,kick_off_yard_line,kicking_start,kick_name,return_distance
R.Gould,68,CHI,35,-3.,D.Reynaud,21
R.Gould,62,CHI,35,3.,D.Reynaud,9
K.Forbath,61,WAS,35,4.,K.Pilares,27
J.Medlock,68,CAR,35,-3.,B.Banks,25
J.Medlock,64,CAR,35,1.,B.Banks,21
M.Koenen,70,TB,35,-5.,M.Goodson,22
S.Janikowski,69,OAK,35,-4.,A.Benn,25
S.Janikowski,69,OAK,35,-4.,A.Benn,34
S.Hauschka,74,SEA,35,-9.,P.Harvin,39
S.Hauschka,42,SEA,35,23.,J.Felton,16
S.Hauschka,70,SEA,35,-5.,M.Sherels,24
B.Walsh,69,MIN,35,-4.,L.Washington,19
S.Suisham,65,PIT,35,0.,D.Wilson,30
S.Suisham,69,PIT,35,-4.,D.Wilson,32
L.Tynes,63,NYG,35,2.,C.Rainey,50
L.Tynes,65,NYG,35,0.,C.Rainey,31
L.Tynes,68,NYG,35,-3.,C.Rainey,68
D.Bailey,65,DAL,35,0.,Jz.,21
D.Bailey,62,DAL,35,3.,Jz.,24
M.Bosher,66,ATL,35,-1.,L.Dunbar,20
M.Bosher,65,ATL,35,0.,L.Dunbar,14
A.Henery,71,PHI,35,-6.,T.Cadet,30
A.Henery,70,PHI,35,-5.,T.Cadet,27
A.Henery,73,PHI,35,-8.,P.Thomas,38
J.Scobee,60,JAX,35,5.,T.Zbikowski,16
J.Scobee,68,JAX,35,-3.,T.Zbikowski,24
P.McAfee,68,IND,35,-3.,M.Spurlock,19
J.Tucker,70,BLT,35,-5.,C.Francies,29
J.Tucker,72,BLT,35,-7.,C.Francies,29
S.Janikowski,53,OAK,35,12.,A.Allen,18
J.Tucker,68,BLT,35,-3.,C.Francies,20
J.Tucker,72,BLT,35,-7.,C.Francies,27
J.Tucker,70,BLT,35,-5.,C.Francies,31
J.Medlock,66,CAR,35,-1.,T.Holliday,27
M.Prater,72,DEN,35,-7.,A.Edwards,29
M.Prater,59,DEN,35,6.,A.Edwards,5
L.Tynes,68,NYG,35,-3.,B.Tate,24
M.Nugent,66,CIN,35,-1.,D.Wilson,21
M.Nugent,70,CIN,35,-5.,D.Wilson,23
M.Nugent,68,CIN,35,-3.,D.Wilson,29
M.Nugent,63,CIN,35,2.,D.Wilson,16
M.Nugent,61,CIN,35,4.,D.Wilson,18
R.Bironas,70,TEN,35,-5.,M.Thigpen,29
R.Bironas,63,TEN,35,2.,M.Thigpen,24
D.Carpenter,69,MIA,35,-4.,D.Reynaud,19
B.Walsh,68,MIN,35,-3.,S.Logan,17
J.Hanson,67,DET,35,-2.,M.Sherels,16
J.Hanson,67,DET,35,-2.,M.Sherels,41
B.Walsh,65,MIN,35,0.,S.Logan,19
J.Hanson,63,DET,35,2.,M.Sherels,19
J.Hanson,38,DET,35,27.,M.Sherels,6
R.Lindell,65,BUF,35,0.,D.McCourty,17
R.Lindell,66,BUF,35,-1.,D.McCourty,19
S.Gostkowski,70,NE,35,-5.,L.McKelvin,21
R.Lindell,65,BUF,35,0.,J.Edelman,32
M.Bosher,61,ATL,35,4.,T.Cadet,20
M.Bosher,68,ATL,35,-3.,T.Cadet,25
N.Novak,66,SD,35,-1.,L.Lewis,10
M.Koenen,66,TB,35,-1.,C.Brinkley,23
M.Koenen,73,TB,35,-8.,C.Brinkley,28
S.Hauschka,70,SEA,35,-5.,E.Gates,20
S.Hauschka,67,SEA,35,-2.,E.Gates,21
N.Folk,64,NYJ,35,1.,L.Washington,17
S.Hauschka,70,SEA,35,-5.,E.Gates,40
D.Bailey,66,DAL,35,-1.,B.Boykin,20
D.Bailey,67,DAL,35,-2.,B.Boykin,24
D.Bailey,67,DAL,35,-2.,B.Boykin,24
D.Bailey,70,DAL,35,-5.,B.Boykin,26
G.Zuerlein,73,SL,35,-8.,T.Ginn,28
G.Zuerlein,68,SL,35,-3.,T.Ginn,22
D.Akers,60,SF,35,5.,I.Pead,10
G.Zuerlein,66,SL,35,-1.,T.Ginn,20
D.Akers,64,SF,35,1.,I.Pead,18
G.Zuerlein,68,SL,35,-3.,T.Ginn,25
D.Akers,45,SF,35,20.,D.Amendola,4
D.Akers,68,SF,35,-3.,I.Pead,21
S.Graham,43,HST,35,22.,K.Adams,15
R.Gould,67,CHI,35,-2.,K.Martin,23
S.Graham,62,HST,35,3.,D.Hester,20
S.Graham,58,HST,35,7.,D.Hester,18
S.Suisham,57,PIT,35,8.,S.Draughn,24
S.Suisham,65,PIT,35,0.,D.Wylie,25
R.Succop,66,KC,35,-1.,C.Rainey,23
S.Suisham,57,PIT,35,8.,D.Wylie,23
S.Suisham,70,PIT,35,-5.,D.Wylie,20
R.Lindell,65,BUF,35,0.,M.Thigpen,21
R.Lindell,61,BUF,35,4.,M.Thigpen,96
D.Carpenter,66,MIA,35,-1.,L.McKelvin,25
R.Lindell,66,BUF,35,-1.,M.Thigpen,28
R.Lindell,55,BUF,35,10.,M.Thigpen,13
D.Carpenter,69,MIA,35,-4.,L.McKelvin,25
D.Carpenter,67,MIA,35,-2.,L.McKelvin,25
J.Feely,68,ARZ,35,-3.,Jz.,30
J.Feely,67,ARZ,35,-2.,Jz.,23
M.Bryant,69,ATL,35,-4.,W.Powell,18
M.Bryant,65,ATL,35,0.,W.Powell,65
M.Bryant,68,ATL,35,-3.,W.Powell,26
M.Koenen,66,TB,35,-1.,A.Edwards,23
M.Koenen,72,TB,35,-7.,A.Edwards,27
J.Medlock,70,CAR,35,-5.,L.Lewis,33
D.Bailey,60,DAL,35,5.,J.Cribbs,6
D.Bailey,28,DAL,35,37.,E.Hagg,3
J.Hanson,63,DET,35,2.,R.Cobb,18
M.Crosby,59,GB,35,6.,S.Logan,20
J.Hanson,68,DET,35,-3.,R.Cobb,14
M.Crosby,65,GB,35,0.,S.Logan,25
M.Crosby,35,GB,35,30.,T.Scheffler,7
J.Scobee,67,JAX,35,-2.,K.Martin,18
S.Graham,65,HST,35,0.,R.Jennings,27
J.Scobee,70,JAX,35,-5.,K.Martin,22
J.Scobee,67,JAX,35,-2.,K.Martin,54
S.Graham,61,HST,35,4.,R.Jennings,27
S.Graham,64,HST,35,1.,R.Jennings,23
J.Scobee,69,JAX,35,-4.,K.Martin,37
J.Scobee,70,JAX,35,-5.,K.Martin,31
S.Graham,67,HST,35,-2.,R.Jennings,15
S.Graham,62,HST,35,3.,R.Jennings,28
S.Graham,62,HST,35,3.,R.Jennings,29
M.Nugent,64,CIN,35,1.,S.Draughn,23
R.Succop,69,KC,35,-4.,B.Tate,26
M.Nugent,70,CIN,35,-5.,S.Draughn,29
M.Nugent,61,CIN,35,4.,S.Draughn,17
G.Zuerlein,70,SL,35,-5.,J.McKnight,42
N.Folk,67,NYJ,35,-2.,C.Givens,19
N.Folk,68,NYJ,35,-3.,C.Givens,22
N.Folk,67,NYJ,35,-2.,C.Givens,16
N.Folk,69,NYJ,35,-4.,C.Givens,48
K.Forbath,63,WAS,35,2.,B.Brown,19
K.Forbath,64,WAS,35,1.,B.Brown,22
K.Forbath,59,WAS,35,6.,B.Brown,25
T.Morstead,72,NO,35,-7.,C.Francies,30
T.Morstead,70,NO,35,-5.,C.Francies,25
T.Morstead,65,NO,35,0.,C.Francies,16
T.Morstead,58,NO,35,7.,J.Stewart,12
S.Janikowski,67,OAK,35,-2.,T.Cadet,75
S.Janikowski,70,OAK,35,-5.,T.Cadet,20
T.Morstead,68,NO,35,-3.,C.Francies,23
P.McAfee,64,IND,35,1.,D.McCourty,18
S.Gostkowski,64,NE,35,1.,T.Zbikowski,15
P.McAfee,63,IND,35,2.,D.McCourty,23
S.Gostkowski,59,NE,35,6.,T.Zbikowski,16
S.Gostkowski,60,NE,35,5.,T.Hilton,14
P.McAfee,69,IND,35,-4.,D.McCourty,29
P.McAfee,65,IND,35,0.,D.McCourty,24
S.Gostkowski,65,NE,35,0.,T.Hilton,20
S.Gostkowski,57,NE,35,8.,T.Hilton,18
S.Gostkowski,57,NE,35,8.,T.Hilton,15
S.Suisham,56,PIT,35,9.,J.Jones,25
J.Tucker,70,BLT,35,-5.,C.Rainey,17
S.Suisham,68,PIT,35,-3.,J.Jones,33
J.Tucker,68,BLT,35,-3.,C.Rainey,19
S.Suisham,47,PIT,35,18.,A.Allen,18
R.Gould,66,CHI,35,-1.,T.Ginn,19
D.Akers,68,SF,35,-3.,D.Hester,22
D.Akers,55,SF,35,10.,D.Hester,21
D.Akers,69,SF,35,-4.,D.Hester,30
R.Gould,72,CHI,35,-7.,T.Ginn,23
S.Graham,67,HST,35,-2.,S.Logan,19
J.Hanson,70,DET,35,-5.,K.Martin,30
S.Graham,62,HST,35,3.,S.Logan,38
J.Hanson,69,DET,35,-4.,K.Martin,29
J.Hanson,61,DET,35,4.,K.Martin,15
J.Hanson,69,DET,35,-4.,K.Martin,23
S.Graham,55,HST,35,10.,S.Logan,14
K.Forbath,61,WAS,35,4.,L.Dunbar,8
N.Folk,64,NYJ,35,1.,D.McCourty,18
S.Gostkowski,70,NE,35,-5.,J.McKnight,37
S.Gostkowski,70,NE,35,-5.,J.McKnight,23
S.Gostkowski,66,NE,35,-1.,J.McKnight,24
S.Gostkowski,58,NE,35,7.,J.McKnight,14
N.Folk,63,NYJ,35,2.,D.McCourty,11
S.Gostkowski,66,NE,35,-1.,J.McKnight,24
B.Walsh,55,MIN,35,10.,E.Weems,12
R.Gould,58,CHI,35,7.,M.Asiata,15
R.Gould,68,CHI,35,-3.,M.Sherels,38
R.Gould,68,CHI,35,-3.,J.Robinson,14
B.Walsh,67,MIN,35,-2.,E.Weems,27
B.Walsh,70,MIN,35,-5.,E.Weems,26
M.Nugent,65,CIN,35,0.,C.Francies,22
M.Nugent,68,CIN,35,-3.,C.Francies,28
M.Nugent,67,CIN,35,-2.,C.Francies,28
M.Nugent,68,CIN,35,-3.,C.Francies,22
S.Janikowski,73,OAK,35,-8.,B.Tate,25
M.Nugent,64,CIN,35,1.,C.Francies,17
P.Dawson,63,CLV,35,2.,C.Rainey,19
P.Dawson,54,CLV,35,11.,C.Rainey,15
S.Suisham,23,PIT,35,42.,E.Hagg,5
P.Dawson,60,CLV,35,5.,C.Rainey,16
R.Lindell,62,BUF,35,3.,J.Lefeged,13
R.Lindell,63,BUF,35,2.,J.Lefeged,18
P.McAfee,65,IND,35,0.,B.Smith,32
R.Lindell,60,BUF,35,5.,J.Lefeged,19
J.Scobee,65,JAX,35,0.,D.Reynaud,18
R.Bironas,68,TEN,35,-3.,M.Spurlock,24
J.Scobee,69,JAX,35,-4.,D.Reynaud,18
J.Scobee,73,JAX,35,-8.,D.Reynaud,23
J.Scobee,72,JAX,35,-7.,D.Reynaud,29
M.Prater,67,DEN,35,-2.,S.Draughn,31
R.Succop,68,KC,35,-3.,T.Holliday,50
R.Succop,65,KC,35,0.,T.Holliday,42
M.Prater,66,DEN,35,-1.,S.Draughn,22
M.Prater,46,DEN,35,19.,A.Toribio,4
D.Carpenter,73,MIA,35,-8.,L.Washington,24
D.Carpenter,63,MIA,35,2.,L.Washington,98
M.Bosher,68,ATL,35,-3.,L.Lewis,22
M.Koenen,70,TB,35,-5.,Jz.,30
M.Bosher,69,ATL,35,-4.,L.Lewis,24
M.Bosher,68,ATL,35,-3.,L.Lewis,17
N.Novak,74,SD,35,-9.,J.Jones,25
J.Tucker,74,BLT,35,-9.,C.Carr,25
G.Zuerlein,67,SL,35,-2.,W.Powell,25
G.Zuerlein,71,SL,35,-6.,W.Powell,25
G.Zuerlein,67,SL,35,-2.,W.Powell,18
D.Akers,70,SF,35,-5.,T.Cadet,31
D.Akers,70,SF,35,-5.,T.Cadet,26
T.Morstead,62,NO,35,3.,K.Williams,23
D.Akers,70,SF,35,-5.,T.Cadet,23
D.Akers,71,SF,35,-6.,T.Cadet,36
D.Akers,74,SF,35,-9.,T.Cadet,32
M.Crosby,67,GB,35,-2.,D.Wilson,28
L.Tynes,67,NYG,35,-2.,R.Cobb,25
M.Crosby,69,GB,35,-4.,D.Wilson,21
L.Tynes,67,NYG,35,-2.,R.Cobb,30
L.Tynes,65,NYG,35,0.,R.Cobb,21
L.Tynes,66,NYG,35,-1.,R.Cobb,28
M.Crosby,61,GB,35,4.,D.Wilson,23
L.Tynes,48,NYG,35,17.,D.Williams,12
L.Tynes,68,NYG,35,-3.,R.Cobb,29
A.Henery,63,PHI,35,2.,A.Edwards,26
G.Gano,71,CAR,35,-6.,B.Boykin,22
A.Henery,71,PHI,35,-6.,A.Edwards,20
A.Henery,68,PHI,35,-3.,A.Edwards,23
G.Gano,60,CAR,35,5.,B.Boykin,24
A.Henery,67,PHI,35,-2.,A.Edwards,35
G.Gano,70,CAR,35,-5.,B.Boykin,20
M.Bryant,71,ATL,35,-6.,T.Cadet,19
M.Bosher,73,ATL,35,-8.,T.Cadet,22
T.Morstead,70,NO,35,-5.,Jz.,22
M.Bosher,71,ATL,35,-6.,T.Cadet,26
M.Bosher,71,ATL,35,-6.,T.Cadet,27
R.Lindell,64,BUF,35,1.,Q.Cosby,21
R.Lindell,59,BUF,35,6.,Q.Cosby,32
R.Lindell,62,BUF,35,3.,Q.Cosby,9
J.Scobee,64,JAX,35,1.,B.Smith,38
R.Lindell,59,BUF,35,6.,Q.Cosby,21
R.Lindell,64,BUF,35,1.,Q.Cosby,16
S.Hauschka,71,SEA,35,-6.,E.Weems,21
S.Hauschka,50,SEA,35,15.,E.Bennett,6
P.McAfee,73,IND,35,-8.,S.Logan,21
P.McAfee,71,IND,35,-6.,S.Logan,22
B.Walsh,70,MIN,35,-5.,R.Cobb,30
M.Crosby,64,GB,35,1.,M.Sherels,28
B.Walsh,64,MIN,35,1.,R.Cobb,15
B.Walsh,68,MIN,35,-3.,R.Cobb,23
M.Crosby,73,GB,35,-8.,M.Sherels,25
G.Gano,70,CAR,35,-5.,S.Draughn,31
R.Succop,61,KC,35,4.,A.Edwards,21
R.Succop,66,KC,35,-1.,A.Edwards,20
S.Gostkowski,66,NE,35,-1.,M.Thigpen,17
N.Folk,58,NYJ,35,7.,W.Powell,14
J.Feely,69,ARZ,35,-4.,J.McKnight,27
N.Folk,68,NYJ,35,-3.,W.Powell,25
J.Feely,61,ARZ,35,4.,A.Cromartie,22
D.Akers,68,SF,35,-3.,C.Givens,22
S.Graham,64,HST,35,1.,D.Reynaud,21
S.Graham,64,HST,35,1.,D.Reynaud,35
R.Bironas,60,TEN,35,5.,K.Martin,14
M.Koenen,72,TB,35,-7.,T.Holliday,26
S.Suisham,69,PIT,35,-4.,J.Jones,22
J.Tucker,67,BLT,35,-2.,C.Rainey,42
S.Suisham,71,PIT,35,-6.,J.Jones,30
J.Tucker,62,BLT,35,3.,C.Rainey,19
S.Suisham,61,PIT,35,4.,J.Jones,22
P.Dawson,68,CLV,35,-3.,C.Francies,17
P.Dawson,56,CLV,35,9.,C.Francies,16
P.Dawson,69,CLV,35,-4.,C.Francies,32
P.Dawson,63,CLV,35,2.,J.Stewart,16
S.Janikowski,74,OAK,35,-9.,J.Cribbs,18
P.Dawson,69,CLV,35,-4.,C.Francies,20
M.Nugent,59,CIN,35,6.,C.Carr,13
N.Novak,59,SD,35,6.,B.Tate,17
N.Novak,73,SD,35,-8.,B.Tate,25
M.Nugent,63,CIN,35,2.,C.Carr,24
M.Nugent,66,CIN,35,-1.,C.Carr,26
K.Forbath,65,WAS,35,0.,D.Wilson,24
L.Tynes,70,NYG,35,-5.,N.Paul,39
K.Forbath,67,WAS,35,-2.,D.Wilson,26
L.Tynes,71,NYG,35,-6.,B.Banks,20
S.Janikowski,66,OAK,35,-1.,T.Holliday,33
M.Prater,64,DEN,35,1.,M.Goodson,18
M.Prater,73,DEN,35,-8.,M.Goodson,16
G.Zuerlein,70,SL,35,-5.,L.McKelvin,30
R.Lindell,52,BUF,35,13.,C.Givens,16
R.Lindell,61,BUF,35,4.,C.Givens,25
R.Lindell,63,BUF,35,2.,C.Givens,28
G.Zuerlein,67,SL,35,-2.,L.McKelvin,27
R.Lindell,61,BUF,35,4.,C.Givens,19
G.Zuerlein,64,SL,35,1.,B.Smith,22
M.Bosher,68,ATL,35,-3.,A.Smith,26
G.Gano,66,CAR,35,-1.,Jz.,21
G.Gano,56,CAR,35,9.,J.Snelling,7
M.Bosher,67,ATL,35,-2.,A.Smith,22
M.Bosher,55,ATL,35,10.,A.Smith,6
D.Bailey,70,DAL,35,-5.,B.Tate,35
D.Bailey,66,DAL,35,-1.,B.Tate,20
D.Bailey,52,DAL,35,13.,O.Charles,10
R.Succop,54,KC,35,11.,J.Cribbs,15
P.Dawson,70,CLV,35,-5.,S.Draughn,20
P.Dawson,54,CLV,35,11.,J.Bellamy,9
P.Dawson,62,CLV,35,3.,J.Bellamy,22
N.Folk,67,NYJ,35,-2.,J.Todman,13
N.Folk,62,NYJ,35,3.,J.Todman,23
N.Folk,69,NYJ,35,-4.,J.Todman,18
B.Walsh,63,MIN,35,2.,E.Weems,15
B.Walsh,69,MIN,35,-4.,E.Weems,15
B.Walsh,62,MIN,35,3.,E.Weems,11
N.Novak,73,SD,35,-8.,C.Rainey,29
N.Novak,61,SD,35,4.,C.Rainey,34
N.Novak,65,SD,35,0.,C.Rainey,10
S.Suisham,68,PIT,35,-3.,M.Spurlock,25
N.Novak,65,SD,35,0.,C.Rainey,19
A.Henery,72,PHI,35,-7.,T.Underwood,22
A.Henery,67,PHI,35,-2.,T.Underwood,25
M.Koenen,58,TB,35,7.,D.Lewis,33
M.Koenen,66,TB,35,-1.,B.Boykin,23
M.Koenen,69,TB,35,-4.,B.Boykin,32
K.Forbath,64,WAS,35,1.,J.Jones,18
J.Tucker,67,BLT,35,-2.,N.Paul,19
K.Forbath,70,WAS,35,-5.,J.Jones,38
K.Forbath,66,WAS,35,-1.,J.Jones,36
K.Forbath,67,WAS,35,-2.,J.Jones,27
D.Carpenter,73,MIA,35,-8.,L.James,34
D.Akers,68,SF,35,-3.,M.Thigpen,23
D.Akers,67,SF,35,-2.,M.Thigpen,20
D.Akers,70,SF,35,-5.,M.Thigpen,56
D.Carpenter,69,MIA,35,-4.,L.James,21
D.Akers,70,SF,35,-5.,M.Thigpen,30
D.Carpenter,72,MIA,35,-7.,L.James,24
T.Morstead,67,NO,35,-2.,D.Wilson,58
T.Morstead,62,NO,35,3.,D.Wilson,97
L.Tynes,50,NYG,35,15.,P.Thomas,12
T.Morstead,63,NO,35,2.,D.Wilson,52
T.Morstead,54,NO,35,11.,D.Wilson,20
L.Tynes,51,NYG,35,14.,P.Thomas,14
L.Tynes,67,NYG,35,-2.,T.Cadet,24
L.Tynes,70,NYG,35,-5.,T.Cadet,17
L.Tynes,66,NYG,35,-1.,T.Cadet,26
T.Morstead,50,NO,35,15.,J.Jernigan,60
L.Tynes,64,NYG,35,1.,T.Cadet,18
L.Tynes,67,NYG,35,-2.,T.Cadet,23
S.Hauschka,65,SEA,35,0.,W.Powell,22
S.Hauschka,65,SEA,35,0.,W.Powell,19
S.Hauschka,61,SEA,35,4.,W.Powell,21
S.Hauschka,65,SEA,35,0.,L.Stephens-Howling,17
S.Hauschka,69,SEA,35,-4.,L.Stephens-Howling,22
S.Hauschka,67,SEA,35,-2.,L.Stephens-Howling,19
J.Feely,69,ARZ,35,-4.,L.Washington,18
S.Hauschka,64,SEA,35,1.,L.Stephens-Howling,25
S.Hauschka,65,SEA,35,0.,L.Stephens-Howling,38
J.Hanson,44,DET,35,21.,D.Williams,12
M.Crosby,58,GB,35,7.,S.Logan,20
J.Hanson,64,DET,35,1.,R.Cobb,25
M.Crosby,65,GB,35,0.,S.Logan,27
J.Hanson,63,DET,35,2.,R.Cobb,22
M.Crosby,62,GB,35,3.,S.Logan,24
M.Crosby,45,GB,35,20.,R.Reiff,10
S.Gostkowski,67,NE,35,-2.,K.Martin,27
S.Gostkowski,65,NE,35,0.,K.Martin,12
J.Brown,68,CIN,35,-3.,B.Boykin,22
J.Brown,70,CIN,35,-5.,B.Boykin,30
J.Brown,60,CIN,35,5.,B.Boykin,16
A.Henery,60,PHI,35,5.,B.Tate,15
A.Henery,53,PHI,35,12.,O.Charles,7
A.Henery,56,PHI,35,9.,B.Tate,14
J.Brown,67,CIN,35,-2.,B.Boykin,25
M.Bosher,71,ATL,35,-6.,D.Wilson,19
M.Bosher,70,ATL,35,-5.,D.Wilson,25
M.Bosher,71,ATL,35,-6.,D.Wilson,22
M.Prater,57,DEN,35,8.,A.Allen,20
M.Prater,57,DEN,35,8.,J.Jones,12
M.Prater,71,DEN,35,-6.,J.Jones,50
M.Prater,74,DEN,35,-9.,J.Jones,30
O.Mare,65,CHI,35,0.,R.Cobb,11
M.Crosby,73,GB,35,-8.,D.Hester,40
O.Mare,70,CHI,35,-5.,R.Cobb,26
M.Crosby,68,GB,35,-3.,D.Hester,23
K.Forbath,67,WAS,35,-2.,J.Cribbs,25
K.Forbath,71,WAS,35,-6.,J.Cribbs,31
K.Forbath,59,WAS,35,6.,J.Cribbs,20
K.Forbath,64,WAS,35,1.,J.Cribbs,26
K.Forbath,65,WAS,35,0.,J.Cribbs,32
K.Forbath,66,WAS,35,-1.,J.Cribbs,29
P.Dawson,63,CLV,35,2.,E.Royster,22
K.Forbath,62,WAS,35,3.,J.Cribbs,28
S.Graham,71,HST,35,-6.,D.Karim,26
S.Graham,69,HST,35,-4.,D.Karim,30
S.Graham,65,HST,35,0.,D.Karim,39
P.McAfee,69,IND,35,-4.,K.Martin,18
J.Scobee,67,JAX,35,-2.,M.Thigpen,24
J.Scobee,60,JAX,35,5.,M.Thigpen,14
D.Carpenter,70,MIA,35,-5.,R.Murphy,24
T.Morstead,66,NO,35,-1.,R.Parrish,16
T.Morstead,37,NO,35,28.,D.Ware,7
T.Morstead,71,NO,35,-6.,R.Parrish,25
T.Morstead,63,NO,35,2.,R.Parrish,22
B.Walsh,72,MIN,35,-7.,C.Givens,19
G.Zuerlein,71,SL,35,-6.,M.Sherels,24
B.Walsh,61,MIN,35,4.,C.Givens,10
J.Hanson,67,DET,35,-2.,L.Stephens-Howling,23
J.Feely,68,ARZ,35,-3.,S.Logan,29
J.Hanson,65,DET,35,0.,L.Stephens-Howling,30
J.Feely,68,ARZ,35,-3.,S.Logan,20
R.Lindell,65,BUF,35,0.,L.Washington,24
S.Hauschka,57,SEA,35,8.,M.Easley,20
R.Lindell,55,BUF,35,10.,L.Washington,24
S.Hauschka,69,SEA,35,-4.,B.Smith,22
R.Lindell,61,BUF,35,4.,L.Washington,18
S.Hauschka,70,SEA,35,-5.,B.Smith,39
S.Hauschka,70,SEA,35,-5.,B.Smith,30
N.Novak,71,SD,35,-6.,M.Tolbert,26
G.Gano,64,CAR,35,1.,M.Spurlock,23
G.Gano,73,CAR,35,-8.,M.Spurlock,26
N.Novak,73,SD,35,-8.,A.Smith,26
S.Janikowski,72,OAK,35,-7.,J.Arenas,27
S.Janikowski,73,OAK,35,-8.,J.Bellamy,26
S.Janikowski,69,OAK,35,-4.,J.Bellamy,17
D.Akers,63,SF,35,2.,D.McCourty,13
D.Akers,66,SF,35,-1.,D.McCourty,26
S.Gostkowski,61,NE,35,4.,L.James,16
D.Akers,64,SF,35,1.,D.McCourty,17
S.Gostkowski,71,NE,35,-6.,L.James,36
D.Akers,63,SF,35,2.,D.McCourty,25
S.Gostkowski,66,NE,35,-1.,L.James,19
S.Gostkowski,58,NE,35,7.,D.Walker,18
S.Gostkowski,65,NE,35,0.,L.James,62
D.Akers,66,SF,35,-1.,D.McCourty,26
N.Folk,62,NYJ,35,3.,D.Reynaud,19
N.Folk,67,NYJ,35,-2.,D.Reynaud,21
N.Folk,64,NYJ,35,1.,D.Reynaud,35
R.Bironas,63,TEN,35,2.,J.McKnight,28
M.Bosher,70,ATL,35,-5.,S.Logan,31
M.Bosher,69,ATL,35,-4.,S.Logan,20
M.Bosher,66,ATL,35,-1.,S.Logan,16
J.Hanson,37,DET,35,28.,J.Snelling,9
J.Hanson,70,DET,35,-5.,Jz.,26
J.Hanson,66,DET,35,-1.,Jz.,23
S.Janikowski,71,OAK,35,-6.,A.Smith,26
G.Gano,70,CAR,35,-5.,M.Goodson,26
D.Bailey,60,DAL,35,5.,P.Thomas,16
M.Crosby,65,GB,35,0.,D.Reynaud,21
M.Crosby,64,GB,35,1.,D.Reynaud,15
M.Crosby,64,GB,35,1.,D.Reynaud,27
M.Crosby,35,GB,35,30.,W.Witherspoon,6
M.Crosby,58,GB,35,7.,D.Reynaud,9
M.Crosby,65,GB,35,0.,D.Reynaud,23
M.Crosby,63,GB,35,2.,L.Hawkins,21
M.Crosby,60,GB,35,5.,L.Hawkins,21
M.Crosby,58,GB,35,7.,L.Hawkins,33
B.Walsh,63,MIN,35,2.,K.Martin,19
S.Graham,70,HST,35,-5.,M.Sherels,27
B.Walsh,63,MIN,35,2.,K.Martin,20
B.Walsh,66,MIN,35,-1.,K.Martin,24
S.Graham,65,HST,35,0.,M.Sherels,27
S.Gostkowski,65,NE,35,0.,R.Murphy,22
J.Scobee,63,JAX,35,2.,M.Slater,20
S.Gostkowski,63,NE,35,2.,R.Murphy,32
S.Gostkowski,44,NE,35,21.,Z.Potter,11
S.Gostkowski,61,NE,35,4.,R.Murphy,16
R.Succop,68,KC,35,-3.,D.Karim,23
R.Succop,67,KC,35,-2.,D.Karim,35
A.Vinatieri,67,IND,35,-2.,D.Wylie,16
A.Vinatieri,71,IND,35,-6.,D.Wylie,16
N.Kaeding,66,MIA,35,-1.,B.Smith,12
R.Lindell,59,BUF,35,6.,M.Thigpen,28
N.Kaeding,65,MIA,35,0.,B.Smith,20
R.Lindell,63,BUF,35,2.,M.Thigpen,22
K.Forbath,63,WAS,35,2.,B.Brown,22
K.Forbath,62,WAS,35,3.,B.Brown,19
K.Forbath,58,WAS,35,7.,B.Brown,14
A.Henery,66,PHI,35,-1.,N.Paul,21
J.Brown,65,CIN,35,0.,C.Rainey,34
J.Brown,71,CIN,35,-6.,C.Rainey,33
M.Koenen,67,TB,35,-2.,C.Givens,22
N.Novak,66,SD,35,-1.,J.McKnight,19
N.Novak,68,SD,35,-3.,J.McKnight,20
N.Folk,66,NYJ,35,-1.,M.Spurlock,20
N.Folk,65,NYJ,35,0.,M.Spurlock,19
N.Novak,70,SD,35,-5.,J.McKnight,37
N.Novak,71,SD,35,-6.,J.McKnight,46
N.Folk,65,NYJ,35,0.,M.Spurlock,14
M.Prater,65,DEN,35,0.,J.Cribbs,28
P.Dawson,62,CLV,35,3.,T.Holliday,6
M.Prater,69,DEN,35,-4.,J.Cribbs,32
J.Tucker,65,BLT,35,0.,D.Wilson,18
J.Tucker,68,BLT,35,-3.,D.Wilson,26
L.Tynes,59,NYG,35,6.,J.Jones,22
J.Tucker,63,BLT,35,2.,D.Wilson,33
J.Tucker,67,BLT,35,-2.,D.Wilson,19
L.Tynes,70,NYG,35,-5.,J.Jones,29
J.Tucker,60,BLT,35,5.,D.Wilson,21
O.Mare,67,CHI,35,-2.,L.Stephens-Howling,22
O.Mare,66,CHI,35,-1.,L.Stephens-Howling,17
J.Feely,64,ARZ,35,1.,D.Hester,40
S.Hauschka,70,SEA,35,-5.,L.James,22
S.Hauschka,71,SEA,35,-6.,L.James,26
S.Hauschka,65,SEA,35,0.,L.James,35
S.Hauschka,64,SEA,35,1.,L.James,19
D.Akers,67,SF,35,-2.,L.Washington,42
S.Hauschka,67,SEA,35,-2.,L.James,35
D.Akers,66,SF,35,-1.,L.Washington,21
S.Hauschka,70,SEA,35,-5.,L.James,35
M.Koenen,62,TB,35,3.,Jz.,12
M.Koenen,62,TB,35,3.,Jz.,25
M.Bosher,70,ATL,35,-5.,R.Parrish,23
M.Koenen,70,TB,35,-5.,Jz.,22
R.Lindell,59,BUF,35,6.,J.McKnight,18
N.Folk,61,NYJ,35,4.,B.Smith,27
